url_hash_id,client_hash_id,word_count,days_since_update,clicks_last_30d,peak_clicks_30d,log_peak_clicks,target_click_loss,predicted_click_loss,action,reason_code
url_ad4be410cccade12,client_86ebc2f12c01f586,2451,49,0.0,21,3.091042453358316,21.0,21.00074377682816,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_ea11b0b580974ea2,client_73cda7b4e4f265ea,1840,54,0.0,21,3.091042453358316,21.0,20.999515847172336,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_2442ee123744c281,client_06d356715a8ff3b6,2308,79,0.0,21,3.091042453358316,21.0,20.932240374078486,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_7983e14b37864269,client_0fa64a184f18a4a0,2585,91,0.0,21,3.091042453358316,21.0,20.923246252740388,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_07162c8d029c7bf9,client_23a62021009f63c4,2511,58,0.0,18,2.9444389791664403,18.0,20.907637001795415,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_6eda889e69428a12,client_0fa64a184f18a4a0,2855,91,0.0,21,3.091042453358316,21.0,20.885546138452202,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_2f29000be8b7d811,client_e5c2aa26a8598242,2845,70,0.0,21,3.091042453358316,21.0,20.873519527540413,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_3a7e53ac0a781b49,client_20259bd6705d81d4,3509,91,0.0,21,3.091042453358316,21.0,20.851701689058366,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_e73a7db104cb76c0,client_8ddc46da5414ffd8,2957,79,0.0,21,3.091042453358316,21.0,20.851701689058366,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_74a52fb3aa4fdf6b,client_86ebc2f12c01f586,3188,91,0.0,21,3.091042453358316,21.0,20.851701689058366,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_1e3e3a9d608052ba,client_8ddc46da5414ffd8,2968,91,0.0,21,3.091042453358316,21.0,20.851701689058366,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_a2a7977ceaeec35f,client_8ddc46da5414ffd8,2924,79,0.0,21,3.091042453358316,21.0,20.851701689058366,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_8133c00fa4a894db,client_8ddc46da5414ffd8,3349,50,0.0,21,3.091042453358316,21.0,20.697983306339957,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0968f81eae92bb68,client_23a62021009f63c4,3090,56,0.0,21,3.091042453358316,21.0,20.65621661583739,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_68225748bd24f44e,client_20259bd6705d81d4,4079,91,0.0,20,3.044522437723423,20.0,20.36642721152813,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_37c2a1740052ff3d,client_e5c2aa26a8598242,5845,56,0.0,20,3.044522437723423,20.0,20.17839255490567,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_981ad184dc56e904,client_62f4a7e64f5e0096,0,47,0.0,20,3.044522437723423,20.0,19.953830071566014,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_716d9df558cbc544,client_86ebc2f12c01f586,1844,50,0.0,20,3.044522437723423,20.0,19.953830071566014,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_42cf8c0751b74911,client_08a6a72ff48e62c0,2564,58,0.0,17,2.8903717578961645,17.0,19.935907938205066,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_87193fd6b5ba2563,client_0fa64a184f18a4a0,2261,91,0.0,20,3.044522437723423,20.0,19.935171683350646,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_8f6d4dc36efb6b55,client_e547b89c05043229,2538,85,0.0,20,3.044522437723423,20.0,19.926177562012548,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_3b0a809ecd115d64,client_0fa64a184f18a4a0,2624,91,0.0,20,3.044522437723423,20.0,19.926177562012548,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_c913336a9426b188,client_a80fca3f171ed1de,2869,91,0.0,20,3.044522437723423,20.0,19.892196831072727,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0838518865179c56,client_8ddc46da5414ffd8,2982,79,0.0,20,3.044522437723423,20.0,19.892196831072727,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_57570de789cb769f,client_23a62021009f63c4,3357,91,0.0,20,3.044522437723423,20.0,19.891512233542368,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_e04520ecbd6976a5,client_8ddc46da5414ffd8,3211,91,0.0,20,3.044522437723423,20.0,19.891512233542368,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_fce3082337080450,client_20259bd6705d81d4,3591,91,0.0,20,3.044522437723423,20.0,19.891512233542368,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_7beb7de850134b24,client_e547b89c05043229,3130,96,0.0,20,3.044522437723423,20.0,19.891512233542368,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_6f0be04e83ca95e7,client_8ddc46da5414ffd8,3081,79,0.0,20,3.044522437723423,20.0,19.891512233542368,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_b53847bd9a9b0823,client_8ddc46da5414ffd8,3104,79,0.0,20,3.044522437723423,20.0,19.891512233542368,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0855ab1f527fc6c4,client_86ebc2f12c01f586,2965,70,0.0,20,3.044522437723423,20.0,19.885487174167253,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_eea26632fb256068,client_e5c2aa26a8598242,3362,70,0.0,20,3.044522437723423,20.0,19.885487174167253,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_26989303c6434a87,client_86ebc2f12c01f586,2855,70,0.0,20,3.044522437723423,20.0,19.881767790818888,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_3d99394f072ba0d0,client_23a62021009f63c4,3161,69,0.0,20,3.044522437723423,20.0,19.848044991613232,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_6fdc08c4acf886c2,client_23a62021009f63c4,3290,69,0.0,20,3.044522437723423,20.0,19.848044991613232,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_522cf6d32fb3a1d5,client_86ebc2f12c01f586,2720,79,0.0,20,3.044522437723423,20.0,19.82684029181933,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_c761d25fcbd4b149,client_73cda7b4e4f265ea,1283,56,0.0,20,3.044522437723423,20.0,19.7332547092092,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_3f9f553c03200303,client_86ebc2f12c01f586,2741,79,0.0,11,2.4849066497880004,11.0,19.013814208352983,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_b684a10e9c662dcd,client_e547b89c05043229,2747,68,0.0,11,2.4849066497880004,11.0,19.006814230838053,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_339be9b4d6dcfcc2,client_3f0ce4d44fe94f3d,2076,48,0.0,19,2.995732273553991,19.0,18.972981756046835,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_229ec344b526ac81,client_73cda7b4e4f265ea,1093,54,0.0,19,2.995732273553991,19.0,18.971753826391012,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_76897a9d1ddf427f,client_62f4a7e64f5e0096,2491,47,0.0,19,2.995732273553991,19.0,18.935526478885105,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_5afa8e200648a0c0,client_8ddc46da5414ffd8,3088,91,0.0,19,2.995732273553991,19.0,18.916785412851382,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cf1b410261bda125,client_8ddc46da5414ffd8,3223,91,0.0,19,2.995732273553991,19.0,18.916785412851382,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_7cf4ab1f91ef54aa,client_86ebc2f12c01f586,3091,91,0.0,19,2.995732273553991,19.0,18.916785412851382,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_f71372b8283e812e,client_1a730cb2640a1abf,2989,79,0.0,19,2.995732273553991,19.0,18.916785412851382,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_a9cfa559df2b6912,client_20259bd6705d81d4,3614,91,0.0,19,2.995732273553991,19.0,18.916785412851382,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_d45a686c705a1e52,client_86ebc2f12c01f586,2869,70,0.0,19,2.995732273553991,19.0,18.913157553886307,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_b78a85fc4c390788,client_1a8bf67cad4ee525,2463,79,0.0,19,2.995732273553991,19.0,18.908694422528153,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_20e7f54c35d184a2,client_0fa64a184f18a4a0,2371,91,0.0,19,2.995732273553991,19.0,18.908694422528153,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_dd3ad8b0a4f7438e,client_3ffa76342f366962,754,91,0.0,19,2.995732273553991,19.0,18.90746649287233,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cde8bbbfec8e37e8,client_86ebc2f12c01f586,2604,91,0.0,19,2.995732273553991,19.0,18.899700301190055,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_3e968a8f70448db9,client_a80fca3f171ed1de,2669,79,0.0,19,2.995732273553991,19.0,18.899700301190055,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_473d3c0cd6aa056b,client_e5c2aa26a8598242,2564,91,0.0,19,2.995732273553991,19.0,18.899700301190055,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_f44ba1d7f49f1e37,client_20259bd6705d81d4,2576,91,0.0,19,2.995732273553991,19.0,18.899700301190055,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0c9379ad3b604df5,client_e5c2aa26a8598242,2636,70,0.0,19,2.995732273553991,19.0,18.896878324940644,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_f4328433b6811100,client_23a62021009f63c4,3332,69,0.0,19,2.995732273553991,19.0,18.875715371332287,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_2dec38970b61785a,client_e5c2aa26a8598242,3010,69,0.0,19,2.995732273553991,19.0,18.875715371332287,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_6fe6e7d783ad697e,client_86ebc2f12c01f586,3124,64,0.0,19,2.995732273553991,19.0,18.843483155004186,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_f0253632b0bc1411,client_86ebc2f12c01f586,2950,64,0.0,19,2.995732273553991,19.0,18.843483155004186,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_93f1de5d5eb894ec,client_8ddc46da5414ffd8,2711,91,0.0,19,2.995732273553991,19.0,18.800363030996838,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_35257fa19b42081d,client_73cda7b4e4f265ea,1108,56,0.0,19,2.995732273553991,19.0,18.751178464034197,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_2e6baff888a8c134,client_8ddc46da5414ffd8,3041,49,0.0,19,2.995732273553991,19.0,18.72525550139925,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_874cb9735b9adc06,client_23a62021009f63c4,2914,54,0.0,19,2.995732273553991,19.0,18.72525550139925,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cf51c2d6e45648ef,client_73cda7b4e4f265ea,2815,54,0.0,19,2.995732273553991,19.0,18.65143132835966,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_95ec6b277fd693e5,client_e5c2aa26a8598242,2747,49,0.0,10,2.3978952727983707,10.0,18.549378189038926,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_9a770e1314161029,client_86ebc2f12c01f586,2746,56,0.0,10,2.3978952727983707,10.0,18.549378189038926,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_d4e665b44813a7c7,client_8ddc46da5414ffd8,2740,79,0.0,16,2.833213344056216,16.0,18.10491090784341,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_02a4a99682ae9b6a,client_23a62021009f63c4,4396,58,0.0,15,2.772588722239781,15.0,18.043806570443067,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_7b0f450aa37a400e,client_e547b89c05043229,2827,85,0.0,18,2.9444389791664403,18.0,17.973898890364158,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_fbe929c3b681ccb4,client_20259bd6705d81d4,3800,91,0.0,18,2.9444389791664403,18.0,17.965690209367192,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_1f3b0f43af027ceb,client_e547b89c05043229,2150,54,0.0,18,2.9444389791664403,18.0,17.95302298380806,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_8d728cff957107e5,client_73cda7b4e4f265ea,2265,50,0.0,18,2.9444389791664403,18.0,17.95302298380806,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_8c1c1d41313688e0,client_73cda7b4e4f265ea,1624,50,0.0,18,2.9444389791664403,18.0,17.95179505415224,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cba140f86601805a,client_e547b89c05043229,1214,54,0.0,18,2.9444389791664403,18.0,17.95179505415224,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_daeef225cf61f6d8,client_73cda7b4e4f265ea,1584,54,0.0,18,2.9444389791664403,18.0,17.95179505415224,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_5b7e13dc1b5533af,client_73cda7b4e4f265ea,1589,54,0.0,18,2.9444389791664403,18.0,17.95179505415224,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_72a360f345e1d830,client_62f4a7e64f5e0096,0,47,0.0,18,2.9444389791664403,18.0,17.95179505415224,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_f86d5387ff243bbe,client_73cda7b4e4f265ea,2009,54,0.0,18,2.9444389791664403,18.0,17.95179505415224,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_14480517ea474052,client_e5c2aa26a8598242,2385,70,0.0,18,2.9444389791664403,18.0,17.938049794191148,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_d41b043a0247f513,client_e5c2aa26a8598242,2925,65,0.0,18,2.9444389791664403,18.0,17.92925288852777,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_bf7884efa8d3479a,client_a80fca3f171ed1de,2613,79,0.0,18,2.9444389791664403,18.0,17.928329635350728,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_82571c72bc0a723e,client_1a730cb2640a1abf,2496,70,0.0,18,2.9444389791664403,18.0,17.925507659101317,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_a28eb34af7381da3,client_e5c2aa26a8598242,2536,70,0.0,18,2.9444389791664403,18.0,17.925507659101317,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_e54e4b6eaf184faf,client_23a62021009f63c4,3771,69,0.0,18,2.9444389791664403,18.0,17.924620167848097,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_bd249f1cda414863,client_23a62021009f63c4,3860,69,0.0,18,2.9444389791664403,18.0,17.924620167848097,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_e7736955dbe547d7,client_62f4a7e64f5e0096,2637,45,0.0,18,2.9444389791664403,18.0,17.91367391813574,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_4081eda688c199e1,client_1a8bf67cad4ee525,2552,49,0.0,18,2.9444389791664403,18.0,17.91367391813574,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_c87555ec45a265c1,client_8ddc46da5414ffd8,2709,91,0.0,18,2.9444389791664403,18.0,17.91285890625363,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cd703dbac1f9dbf2,client_73cda7b4e4f265ea,2491,50,0.0,18,2.9444389791664403,18.0,17.9120196928946,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_1a77dc41aad3b6ac,client_23a62021009f63c4,3005,62,0.0,18,2.9444389791664403,18.0,17.884737259048553,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_e76319adabf8dd09,client_06d356715a8ff3b6,2178,69,0.0,18,2.9444389791664403,18.0,17.870125085671948,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_a136ebf31240dc54,client_e547b89c05043229,2427,68,0.0,18,2.9444389791664403,18.0,17.830679052413178,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_5e4debd6f4a1c039,client_8ddc46da5414ffd8,3065,44,0.0,18,2.9444389791664403,18.0,17.793989800877753,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_98ab0bb2e57f743d,client_e547b89c05043229,2890,45,0.0,18,2.9444389791664403,18.0,17.793989800877753,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_583ab1b88796797e,client_06d356715a8ff3b6,1578,56,0.0,18,2.9444389791664403,18.0,17.731219691795424,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_b6dfab26b408c74a,client_20259bd6705d81d4,4097,91,0.0,17,2.8903717578961645,17.0,17.464615609724856,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_ca51a90613186b39,client_23a62021009f63c4,2964,58,0.0,15,2.772588722239781,15.0,17.152225075583647,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_83a50916b2bdb3a4,client_86ebc2f12c01f586,2935,79,0.0,17,2.8903717578961645,17.0,16.990385229269453,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_862251d4e7fd632a,client_e547b89c05043229,2949,96,0.0,17,2.8903717578961645,17.0,16.990385229269453,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_e342142fe5c1dc25,client_0fa64a184f18a4a0,3072,91,0.0,17,2.8903717578961645,17.0,16.989700631739094,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0b9518ab79fcc9f0,client_20259bd6705d81d4,3614,91,0.0,17,2.8903717578961645,17.0,16.989700631739094,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_688ada9a948b44e7,client_8ddc46da5414ffd8,3312,91,0.0,17,2.8903717578961645,17.0,16.989700631739094,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_6556664b9578569f,client_86ebc2f12c01f586,3171,79,0.0,17,2.8903717578961645,17.0,16.989700631739094,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_fab56ea44ade50fe,client_8ddc46da5414ffd8,3179,79,0.0,17,2.8903717578961645,17.0,16.989700631739094,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_12418eb6579cf211,client_8ddc46da5414ffd8,3066,91,0.0,17,2.8903717578961645,17.0,16.989700631739094,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_577cb0bceb49d60b,client_86ebc2f12c01f586,2091,54,0.0,17,2.8903717578961645,17.0,16.981293920217713,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_c7ef09d6a9cab7d1,client_73cda7b4e4f265ea,2279,54,0.0,17,2.8903717578961645,17.0,16.981293920217713,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_c5ab0fdfb665610c,client_73cda7b4e4f265ea,2347,54,0.0,17,2.8903717578961645,17.0,16.981293920217713,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_7f1df11b3a408ab0,client_8ddc46da5414ffd8,2404,50,0.0,17,2.8903717578961645,17.0,16.981293920217713,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_d7209378afd55016,client_73cda7b4e4f265ea,2366,49,0.0,17,2.8903717578961645,17.0,16.981293920217713,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_142d7f19f325918e,client_62f4a7e64f5e0096,0,47,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_6e176f78dd6e9f4a,client_73cda7b4e4f265ea,1685,50,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_09d8913592db03d0,client_73cda7b4e4f265ea,1882,54,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_85b9bd3aa80094ef,client_73cda7b4e4f265ea,1003,54,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_292d35f07eb520b5,client_73cda7b4e4f265ea,1882,50,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_4b0d5a5fa6b438af,client_73cda7b4e4f265ea,1481,50,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_79a8c535849a7450,client_62f4a7e64f5e0096,0,47,0.0,17,2.8903717578961645,17.0,16.98006599056189,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_63c0d95e5ec4b041,client_f623b01661d4bfe4,1183,91,0.0,17,2.8903717578961645,17.0,16.97994367405642,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_836071c2b14af0a1,client_e5c2aa26a8598242,2643,79,0.0,17,2.8903717578961645,17.0,16.96862946862241,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_83eaaf9b18f85589,client_86ebc2f12c01f586,2680,70,0.0,17,2.8903717578961645,17.0,16.9634858218569,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0a9ff12595da9976,client_23a62021009f63c4,2869,69,0.0,17,2.8903717578961645,17.0,16.947799399949922,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cd4da530b9123bd8,client_23a62021009f63c4,3583,69,0.0,17,2.8903717578961645,17.0,16.947799399949922,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_9076c2d72ac9ed4b,client_06d356715a8ff3b6,2351,69,0.0,17,2.8903717578961645,17.0,16.90810324842753,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_5bdc067860b76884,client_06d356715a8ff3b6,2402,69,0.0,17,2.8903717578961645,17.0,16.90810324842753,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_2666b0582fa69983,client_06d356715a8ff3b6,2292,69,0.0,17,2.8903717578961645,17.0,16.90810324842753,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_ed5058fd612f7104,client_73cda7b4e4f265ea,2475,69,0.0,17,2.8903717578961645,17.0,16.90810324842753,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_da9ced9c3a3007db,client_86ebc2f12c01f586,2972,64,0.0,17,2.8903717578961645,17.0,16.90590981715018,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0c27e56e8f373a57,client_e5c2aa26a8598242,2680,69,0.0,17,2.8903717578961645,17.0,16.8955611133377,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_8b91e60d040c2b55,client_73cda7b4e4f265ea,2558,69,0.0,17,2.8903717578961645,17.0,16.8955611133377,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_85619c4df2300b1d,client_86ebc2f12c01f586,2990,49,0.0,17,2.8903717578961645,17.0,16.830608469073894,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_5148d3203e44ed68,client_86ebc2f12c01f586,2902,49,0.0,17,2.8903717578961645,17.0,16.830608469073894,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_9999e48ce5d1fdc8,client_8ddc46da5414ffd8,3274,48,0.0,17,2.8903717578961645,17.0,16.830608469073894,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_bf75da423c6dd29a,client_8ddc46da5414ffd8,3338,49,0.0,17,2.8903717578961645,17.0,16.830608469073894,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0dfb006b8f5b51cf,client_86ebc2f12c01f586,2913,49,0.0,17,2.8903717578961645,17.0,16.830608469073894,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_39159a0e7c7c4a43,client_8ddc46da5414ffd8,2930,44,0.0,17,2.8903717578961645,17.0,16.830608469073894,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_b72624be7b2ef440,client_b77d0d5f08f05e64,1861,56,0.0,17,2.8903717578961645,17.0,16.759490628205075,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_bc44dade6f5098c1,client_06d356715a8ff3b6,1691,56,0.0,17,2.8903717578961645,17.0,16.759490628205075,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_b6e6d94d85ac506b,client_8ddc46da5414ffd8,2847,51,0.0,17,2.8903717578961645,17.0,16.75830978036234,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_0426b68cd49cd3c2,client_a80fca3f171ed1de,2723,91,0.0,14,2.70805020110221,14.0,16.493915325934598,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_eb5cc98d5d2dccb3,client_20259bd6705d81d4,4692,91,0.0,16,2.833213344056216,16.0,16.474724298312463,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_cc0e23dde6687b23,client_a80fca3f171ed1de,2735,91,0.0,14,2.70805020110221,14.0,16.353571131556567,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_549155d22dd854b1,client_23a62021009f63c4,3741,58,0.0,14,2.70805020110221,14.0,16.19509259687253,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_368b69409097d79c,client_e547b89c05043229,2579,58,0.0,13,2.639057329615259,13.0,16.042835052797642,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_2b7aed1878831706,client_86ebc2f12c01f586,2959,70,0.0,16,2.833213344056216,16.0,16.016126815086302,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_64b9b2a34515ca93,client_62f4a7e64f5e0096,2380,44,0.0,16,2.833213344056216,16.0,16.01105804876304,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_5c8c92bb01949fcf,client_62f4a7e64f5e0096,2434,47,0.0,16,2.833213344056216,16.0,16.01105804876304,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_a2155e43e15e519c,client_1a8bf67cad4ee525,2346,49,0.0,16,2.833213344056216,16.0,16.01105804876304,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_97f690eb5a1240e0,client_73cda7b4e4f265ea,1803,54,0.0,16,2.833213344056216,16.0,16.009830119107217,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_84fff1d91faa47fa,client_62f4a7e64f5e0096,0,47,0.0,16,2.833213344056216,16.0,16.009830119107217,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
url_292cfd919fc6f1e9,client_73cda7b4e4f265ea,1126,54,0.0,16,2.833213344056216,16.0,16.009830119107217,PRIORITY_REFRESH,STALE_CONTENT_HIGH_LOSS
